O,C,H,L,V
117.4044122962176,119.09682976620499,119.18557043111794,117.28397646411993,1993349
119.07781460029557,119.19825043239324,119.36939659758505,118.92568360101318,2632347
119.19825043239324,119.17289042984264,119.32502142912503,118.9763939341073,1763005
119.18557043111794,119.08414976492968,119.26797593139679,118.4946602777237,2051454
119.06513459902027,119.17923526648383,119.26797593139679,118.9763939341073,2770190
120.35822391290287,119.78140475496512,121.52453255804663,118.646781604999,8315493
119.78773991959923,120.30751357980874,120.40258940935581,119.4327772599474,2455310
120.34504096725968,120.35822391290287,120.6878265700041,120.04129158506987,2016785
120.33920874699346,119.20458559702736,120.5230252414535,119.16655526520853,1896143
119.19825043239324,120.24412324543931,120.5357052427288,118.90033327046966,2692447
120.26948324798992,122.02528138033965,122.0950068793432,119.52786276150155,4229921
122.03796138161495,122.03162621698084,122.56407020645858,121.76540422224197,5437010
143.5069541739802,139.557980077343,143.88727683618265,137.9056240606602,36339885
139.5769952432524,140.38391144950398,142.69560818848828,139.1079415881441,13838535
140.3774408767708,142.09977386464112,142.16316419901054,139.23471258487587,9008607
142.13730125209204,142.42938619374942,142.5561571904812,141.71946087444576,5836172
142.41670619247412,141.577475810585,143.494283844712,141.22504721678683,6992176
141.55465954589513,140.13479923528075,141.69397513580319,139.66573590816537,5862043
140.13479923528075,139.22203258360057,140.29960056383138,138.8290395921299,4755420
138.57548792665926,137.14295728677666,139.4502242465206,136.2682209669153,11103973
137.13027728550134,137.52327994897908,138.4360369286522,135.71651033934418,4784723
137.5613102807979,137.90359293917444,138.06840393973212,136.749964295306,2704427
137.90359293917444,139.6124915092176,139.65306557889713,137.77276937147823,3020385
139.602355245803,140.79401422149027,141.14897688114212,139.4502242465206,4318139
140.80035905813148,139.33613325106413,140.80669422276557,139.32978841442295,2956416
139.33815470054282,139.69743107535007,139.99217581895306,139.17132225050645,2698501
139.7671565743536,148.81886881959554,148.83142308477886,139.65306557889713,13970502
148.84410308605416,151.67113403400057,151.73452436837002,148.31164942456937,8205232
151.67773034282573,150.77104738359571,153.9150203313822,149.88364073446613,11660583
150.7715503279636,151.06249397278614,151.18800760859818,149.6427690702708,4328064
151.04994937960987,151.29068563570618,152.0134263643842,150.7456970530522,4365732
151.27179620588873,149.72162494395312,151.41124720389584,149.60473873845197,3867725
149.71249456927433,148.37503975893878,150.21324339156737,148.36235975766348,4945867
150.85978804850868,152.90083301351376,155.24600456898457,149.8075703988214,14584221
152.87547301096316,151.88411162979168,152.9642233478832,150.93584871214634,7235414
151.88664569564534,151.50633270544998,152.12751735984068,151.15137004579813,3354039
151.49365270417468,152.05145669620302,152.25428835657246,150.51750539013213,3589697
152.03877669492772,152.14690973402602,152.24160835529716,151.64578370345706,2354507
152.14019736111598,151.13869004452283,152.22893802602894,150.77738254822984,3656229
151.15137004579813,150.59990121840391,151.44167533815371,150.01041173119793,4723573
151.2401107107111,149.4906380709884,152.2695024237014,148.42575009203293,8080417
149.57709614223165,149.9723813993791,150.84077288259925,149.41457740735075,3377977
149.9850517286473,149.55402840535783,150.1371827279297,149.13567541133656,2579519
149.57937873590137,149.31607768729913,150.06745722892617,149.26244640806837,1731977
149.3258367424378,150.05477722765087,150.34635922494033,149.3258367424378,1938440
150.06112206429205,150.01674689583203,150.39072472139327,149.70614973263315,1904428
150.01041173119793,151.18940037761698,151.26546104125464,149.9097551535686,3006109
151.41759204053702,149.9660365627379,151.65845403272527,148.76803275040945,6180036
149.99773172992263,150.08647239483557,150.69498671995805,149.81771633424307,1995913
150.09915239611087,149.68079940208963,150.5872308891357,149.55402840535783,1562051
149.69347940336493,149.36133300840297,149.90899106500967,149.04693474642363,1190148
149.36386707425663,149.54768356871665,149.60588003528682,148.89480374714122,1376200
149.56670840663313,149.46528774044486,149.6554490715461,149.21173607497423,1416687
149.46528774044486,149.43992773789427,149.8075703988214,148.97720924742006,2274654
151.1488263079374,160.07617588620923,161.47702103091422,150.85978804850868,16758852
160.12688621930337,159.2445477018811,160.60862954769405,157.99710058938533,6524224
159.2204644042644,159.95536284583565,160.55791921459993,158.99860790597845,3712892
159.98743522129627,157.8367387120821,160.14869659525746,157.61678759918996,3252514
157.85764959137822,156.8815022773357,158.08584125429826,156.79276161242274,3497280
156.8688222760604,156.66599061569096,157.71820826537822,155.9940956282061,3849502
156.66599061569096,157.56607726609582,158.161911589943,156.45047895404622,3653443
155.4553068020872,154.358723655947,156.79276161242274,153.29382600498442,8424672
154.358723655947,154.56155531631643,155.0997057899684,153.86430999828806,2940581
154.5488849870482,154.20659265666458,155.24613030507655,154.11151682711753,2177885
154.2161002396193,154.9799083103377,155.08132897652595,154.14320232229517,1720014
154.992588311613,155.5732085683312,155.57574263418485,154.75171664741765,2272429
155.57574263418485,155.52503230109073,155.8040600331969,154.99271404770496,2136622
155.53771230236603,155.6010929647284,156.3110279560391,155.29050547353657,2752038
154.8404573123306,160.36002027783871,160.8114612080635,153.81359966519395,9794796
160.41846821659283,161.2678445339036,161.6101368642872,159.7338932278327,4962765
161.2678445339036,160.71638537851643,161.53406652864246,159.8606642245645,3864863
160.72272054315053,161.8257742620239,161.99044985448253,159.95903820852413,3376059
161.87648459511803,161.6372668441325,162.2058357800353,161.02063770507414,3323860
161.64182235946484,160.55791921459993,162.62431451014854,159.8606642245645,5138444
160.53255921204934,162.48486351214146,162.52289384396028,160.2029565549481,5064991
165.2726067673493,160.46917854968697,165.4933219688004,159.83531389402097,11947585
160.44381854713637,161.01430254044,161.85099885647546,160.11421589003513,4162384
161.03965287098353,161.88902918829427,162.11722085121434,160.74808054570113,2685832
161.88902918829427,162.2186415174026,163.3849598345534,161.7495781902872,2821759
162.28836701640614,160.10153588875983,162.6121471252482,160.0254752251222,2877516
160.0508255556657,156.78946345801018,160.0508255556657,156.78946345801018,4752213
156.80544161369804,157.26182493953812,158.25065225485596,156.75473128060392,3485819
157.57875726737112,154.7263663168741,157.85600535017548,153.6489240727353,8180909
154.77706697796117,155.7963224275369,156.22862245576027,154.7314344485814,3075959
155.7785742945543,155.6771633003731,157.22378493571222,155.48700196927192,2440191
155.70251363091666,156.04163354297967,156.65331061441566,155.3348709699895,1839116
156.04479628929317,155.87999496074255,156.6152802825968,155.43629163617777,2115332
155.9180252925614,156.00676595747436,156.60260028132151,155.55038263163425,1805727
155.9814156269308,156.65331061441566,156.74838644396272,155.82928462764843,2061970
163.6511721572852,158.9588075968649,164.4244878109583,157.04630360588632,11407945
158.99227274134432,158.42141153976476,160.24098688676693,158.21262192303712,3643667
158.4281335846819,156.62009694212017,158.4281335846819,156.17030992510522,2996927
156.60260028132151,156.894182278611,157.11679319344879,156.36172861712618,1858945
156.8688222760604,155.76590396528607,156.9701172061567,155.4553068020872,2458031
155.77147504136127,155.88773256640255,156.23483188430242,155.44897163745307,1941362
155.87999496074255,155.9180252925614,156.03212596002496,155.456573835014,2011137
158.49151424704422,155.86718922337528,159.91137455765863,155.80646836295855,6089008
155.86731495946725,154.63762565196114,155.87999496074255,153.7375293295492,3632359
154.6629759825047,155.75322396401077,156.10818662366262,154.37152939331426,1657727
155.75322396401077,154.91018281133415,156.13354662621322,154.6502959812294,1152750
154.91018281133415,154.358723655947,155.06864897525065,154.0671416586575,1708246
154.3777388218564,155.38558130308365,155.47267772679385,153.92769066065043,1366547
155.38558130308365,155.56306263290955,155.6137729660037,154.6629759825047,1927034
152.14019736111598,155.34007450979587,157.80694893029118,152.03877669492772,7701875
155.3221909687142,153.8706451629222,155.51894860864056,153.15437500697735,2724806
153.9023403301069,152.83997674499798,153.9023403301069,152.69799168113724,1759851
152.83744267914435,153.00858884433615,153.8210761266629,152.44444968767368,1967886
152.98957367842672,152.9451985099667,153.35721633935384,152.34302902148542,1802056
152.9515433466079,154.00376099629514,155.4616419667213,152.83744267914435,1906192
154.0164313255634,154.90384764670003,155.13862594643814,153.85162999701276,2345819
155.5505180397333,156.03212596002496,158.04781092247944,154.76439664869295,5614308
156.00676595747436,157.5153669330017,157.84497926211,155.7785742945543,2968667
157.5026869317264,157.69284826282762,158.1365515873924,157.211114606444,1634882
157.68016826155232,159.27750990199263,159.67050289346327,157.62945792845818,2178886
159.30286990454323,160.22830688549163,160.26633721731045,158.7830962443337,2042823
160.25366688804223,160.84949153988234,160.91288187425175,159.60712223110093,2293872
160.84949153988234,161.64816719610602,161.71154785846838,160.74808054570113,2857804
158.98593757671023,157.60410759791466,159.7212132265574,156.97024294224866,5243048
157.616661863098,156.18387007902433,157.76890892646526,155.6771633003731,3495645
156.17157695803203,156.60260028132151,157.09067877434632,156.13354662621322,1842749
156.60260028132151,155.80393429710492,156.76741128187922,155.05596897397535,2257425
155.76590396528607,155.34767670735678,156.06926646719288,155.10667930706947,1553831
155.35388613589893,154.72002148023293,155.68983362964136,154.44746432085995,1979707
154.7010063143235,155.2968406381707,155.71519363219195,154.7010063143235,2610461
156.93221261042981,156.65331061441566,158.18726192048652,155.56357524928453,4375436
156.65331061441566,157.26182493953812,157.38859593626992,156.18424728730025,1862097
157.32520560190048,156.65331061441566,157.61678759918996,156.50117961513325,1545455
156.64063061314036,153.9150203313822,156.67866094495918,153.68682866846214,2078448
153.95305066320103,153.7121789990057,154.48549465267877,153.1036646738832,2205566
153.66146866591154,153.15437500697735,154.30801332285284,152.9160470806427,1625774
153.15476188726032,153.86430999828806,153.96572099246924,153.09099434461498,1733101
151.5190030347182,151.30349137307346,152.68532135186902,150.06112206429205,5576279
151.32250653898288,153.45444902647864,153.49666733736095,151.31617137434876,1716075
153.4396218396327,153.68682866846214,153.9150203313822,152.6536261846843,1818256
153.6830178976746,153.48398733608565,154.1748974894799,153.30650600625972,1076822
153.50933766662916,153.67414866718684,154.78974697923647,152.4698000182172,1788659
153.71053475780295,155.10667930706947,155.36009556444108,153.64878866463624,1776375
155.09399930579417,154.3460436546717,155.176404806073,154.24462298848343,2017452
154.71622038145247,152.83110751451022,157.73087859464644,151.9358375236287,4856176
152.86267694560297,152.3303586922172,153.7261260332078,152.3303586922172,1813110
152.30499868966658,149.07228507696715,152.40641935585484,148.73000241859063,3677464
149.06594991233302,148.89480374714122,149.59205873717667,147.94400676364222,3331589
148.882133417873,148.76803275040945,149.3004767398872,148.26107449957428,1772038
148.7173224173153,147.63468630537724,149.57304357126725,147.55101377217156,2714402
147.65243443835982,147.42424277543978,148.5398410874894,147.31014210797622,3377731
147.05660011451266,147.98204676746812,149.10398024415187,144.1408188296462,5826962
148.04542742983048,145.6874501369924,148.29263425865994,145.63673980389825,3326759
145.69379497363357,143.17380189028245,145.78253563854653,142.74631852158242,4908526
143.19636668278838,142.5570470151321,143.31680251488606,141.91469033725426,3735125
142.5815171930318,143.25341218051665,143.7858561699944,142.44206619502472,2662671
143.26609218179195,142.39135586193058,143.36750317597313,142.22655453337998,2504185
142.40403586320588,141.85891187245284,143.1646715156037,141.3264678829751,4002587
138.70226859539812,139.33613325106413,140.56582255857023,137.72611160934852,7524232
139.33613325106413,135.6470363125246,139.61502557507123,135.40616464832925,5036649
135.6343563112493,135.3174239834163,137.30775861532726,135.26671365032217,3552258
135.3301039846916,135.87813924957422,136.80067462840012,134.91175099067033,2683921
135.9195934718976,135.3427839859669,136.7246042927554,135.1526226548657,2646144
135.3427839859669,135.1843178220504,135.81183764107521,134.02434434154077,3765961
135.165302656141,135.3301039846916,136.25555063764708,134.40465733173613,4605113
136.1034196383647,135.6407011478905,138.968490590137,135.3301039846916,5159561
135.6597163137999,136.44570229674122,136.52177263238596,135.1779729854092,2118559
136.4239015927942,137.07956695240722,137.6754012762544,136.35696163182826,1934757
137.07956695240722,137.90346720308247,137.92895294172504,136.86405529076248,1159767
137.90359293917444,139.0952615868688,139.2473829141441,137.80217227298618,1629687
139.1206119174123,139.22203258360057,139.7354614071689,138.651558262304,2134279
139.20935258232527,138.334625934471,139.23471258487587,137.40917928151552,2107685
139.0825815855935,142.54348686121298,142.80970885595184,138.06840393973212,4522390
142.48009652684354,141.70678087317046,142.73363852030712,140.74330388839616,1879669
141.6687505413516,142.447134326732,142.50545652939414,140.99051071722562,1474416
142.45474619630002,142.82872402186126,143.11396118250954,142.03005803764464,2118337
142.82872402186126,142.55870092834192,142.98719018577776,142.18852420156114,1310825
142.5688371917565,142.36600553138706,142.69560818848828,142.13781386846702,1394681
142.35332553011176,142.5941971943071,142.72096819103888,142.01103319972816,1988028
142.73363852030712,140.02704340445837,144.4577511574792,138.90510025576756,6347452
140.0333785690925,139.7164462412595,141.19968721423623,139.05723125504997,2742402
139.7354614071689,138.86706992394875,140.51511222547612,138.68958859412282,1654952
138.86706992394875,140.76866389094675,141.0348858856856,138.47407693247808,1473194
140.81937422404087,140.80669422276557,141.48124901219603,140.64189289421498,1272852
140.79401422149027,141.3391382122433,141.42154371252218,140.0587385716431,1427007
141.3011078804245,141.6560705400763,141.75749120626458,141.0095355551421,1639256
138.65510788890052,141.36449821479394,141.97300286790932,137.01618629004486,4908072
141.37716854406216,141.12426490306552,141.55211580803442,140.10943923273015,1355327
141.09827622005506,142.2392248626482,142.63222752612594,140.51511222547612,1127936
142.23288969801408,142.84140402313656,143.13932118506014,141.68143054262694,1621506
142.82238885722714,141.74481120498928,143.3288441636944,141.67508570598574,1563083
141.68776570726104,142.99987018705306,143.05057084814013,141.42787887715627,1402359
142.98719018577776,141.40252854661276,142.99987018705306,141.09827622005506,2510695
141.65860460592998,144.34366016202273,145.58602947080414,141.47858921025042,6082289
144.40844326541097,143.06325084941543,145.01428811658073,142.74631852158242,2860279
143.07593085069072,142.63222752612594,143.38018317724843,142.39135586193058,2145216
142.63222752612594,145.42756330688763,145.4465881448041,142.61954752485065,1712488
145.44024330816293,145.04091515205815,145.48461847662296,144.36242385574818,1290138
145.01555514950755,145.4465881448041,145.69379497363357,144.7493331547687,1366891
145.4465881448041,145.5733591415359,145.85226113755007,145.18035647805817,2046693
144.1408188296462,143.68443550380613,145.33236174124858,142.13781386846702,3664868
143.6907803404473,144.36115682282136,144.38169049384155,143.41821350906724,1708035
144.38169049384155,144.87610415150047,145.00287514823225,143.75416100280967,1327889
144.86976898686635,145.3115669260374,145.47193847534766,144.1661788321968,1185084
145.29445714552173,145.16768614878995,145.3831978104347,144.7746834853122,815806
145.16768614878995,144.64791248858043,145.18035647805817,144.06475816600855,1069059
144.66059248985573,144.99020481896403,145.2120516452429,144.4957911613051,997606
144.7493331547687,146.0170624661007,147.4114370380725,144.53382149312395,3483095
145.97903213428185,145.62394373853806,147.0429045524945,145.28177714424643,1680165
145.62406947463003,145.90296179863714,146.24259432707512,144.9394944858699,1226045
145.94100180246303,144.87610415150047,145.94100180246303,144.8127234891381,1218701
144.86355955832423,145.1296558169711,145.58602947080414,144.7746834853122,850529
145.14448300381707,144.62256215803689,145.66209980644885,144.36901049256625,901130
144.63523248730513,143.1646715156037,144.71130282294985,143.1646715156037,2056120
139.84132152460458,140.54047222802672,142.41670619247412,139.47557457706415,2713971
140.54579183191794,138.7656492577605,141.18701688496802,138.24588526955804,2628743
138.7656492577605,139.39482298999513,139.4121939147018,137.8655626073556,1396318
139.36148358160767,139.18400225178175,139.3995139134265,138.3219459331957,955497
139.18400225178175,141.3011078804245,141.40252854661276,139.05723125504997,1203234
141.3011078804245,142.86041918904598,144.1788588334721,140.0460585703678,2147483
142.76533368749182,139.05723125504997,142.76533368749182,139.00652092195583,2738753
141.6434002108081,140.3376308956502,142.09977386464112,138.72761892594167,4747220
140.3756708994761,141.0095355551421,141.50394921280102,139.7291262425348,1269490
140.9968555538668,141.13630655187387,141.6687505413516,140.7434392964952,856670
141.11094654932327,141.77017120753987,141.77017120753987,140.32496056638198,792301
141.78284153680812,141.80820153935872,141.90962220554698,141.19968721423623,979698
141.82088154063402,142.30895036165174,142.50545652939414,141.79805560393706,1155205
142.27092002983292,142.42938619374942,142.46741652556824,141.45323887970687,1552488
145.84971739968935,144.80257755371645,146.35934512447722,143.8238865018132,3442948
144.83807381968165,144.724862976869,145.62406947463003,143.96333749982028,1391109
144.8000434878628,145.5992220884544,145.7254804688112,144.7746834853122,1372760
145.62406947463003,145.7845570880252,146.3973851283031,145.40094594341727,1427277
145.80155080445596,145.83958113627477,145.95367213173125,145.31980747606525,1397542
145.83958113627477,145.63673980389825,145.95367213173125,145.2437468124276,970945
145.63673980389825,145.39587781171,145.64663426713597,144.82032568669905,1708602
151.8739753663771,152.14019736111598,153.8641842621961,149.6174090677202,7889973
151.96271603129006,151.74719469763824,152.5078400220431,145.4085481409782,3279485
151.74719469763824,152.27964835912306,152.50757887785207,151.5570430385441,1932176
152.294601282061,152.43176968639838,152.71067168241254,151.92467602746416,1413268
152.38740418994544,151.94370086538063,152.40818933314958,151.60774369963116,1402800
151.96271603129006,151.96905119592418,152.43176968639838,151.40491203926172,1997300
151.95003603001476,152.3176786909419,152.40641935585484,151.75987469891353,2675746
152.29231868839128,152.83110751451022,153.9150203313822,151.31617137434876,3225226
152.83744267914435,152.86280268169494,153.87698032755628,152.44774784208624,1894546
152.83744267914435,153.06563434206439,153.30650600625972,152.40641935585484,1166984
153.05296401279614,152.8880272761465,153.3825666698974,152.54587035386194,1163737
152.86280268169494,151.49365270417468,152.88815301223846,151.40491203926172,1328939
151.46830237363113,151.50633270544998,152.03877669492772,151.11333004197223,1361662
151.50633270544998,151.10065971270402,151.93735602873946,151.08797971142872,1318864
149.97491546523273,152.09582219265596,152.72335168368784,149.87096073319083,2735023
152.11483735856538,150.9613344507889,152.39373935457954,150.66975245349943,1586752
150.96120871469694,150.73301705177687,151.04994937960987,150.1118323973862,785855
150.72033705050157,150.149862729205,151.2147507081605,150.03576206174145,856415
150.149862729205,150.5808860524945,150.5808860524945,150.02308206046615,655288
150.55553572195097,150.84710804723338,150.9041632169687,150.32734405903093,735974
150.83443771796513,151.30349137307346,151.3795617087182,150.75836738232042,904184
151.2401107107111,150.1371827279297,151.60140853499703,149.09764507951775,2240986
150.16253305847323,150.87880321441807,151.25278103997934,150.149862729205,1264857
150.92951354751222,150.03576206174145,150.98211959399305,149.52866840280723,954861
150.02308206046615,149.90087625107375,150.4541150557627,149.68447476477812,692843
149.832930401372,150.09915239611087,150.20057306229913,149.6300890689955,730772
150.06112206429205,149.84560073064023,150.40340472266857,149.73150973518375,612218
149.84560073064023,149.3511870729813,149.91532622964377,148.882133417873,1851892
152.1655476916595,151.67113403400057,154.47281465140347,151.43280610766595,4613057
151.70916436581942,152.1909076942101,152.27964835912306,151.08797971142872,1299552
152.18964066128328,152.0007463631089,152.21625802475364,151.3795617087182,1003104
152.0134263643842,152.1782276929348,152.36826328794405,151.81692019664177,948675
152.1782276929348,153.62977349872685,153.70203306358403,152.06412702547124,1722429
153.5854080022739,153.23044534262206,153.62343833409273,153.06563434206439,1239622
153.23044534262206,153.7121789990057,153.82626999446217,153.19240533879616,1775728
155.87999496074255,155.13203930962007,157.3377598670838,155.0432986447071,6780141
155.10667930706947,155.3221909687142,155.97419063764582,154.2192726579399,1959126
155.3348709699895,155.22065423844106,155.87999496074255,154.8659430509732,1224086
155.22077997453303,154.88799522710414,155.4616419667213,154.28265332030224,1141848
154.8658173148812,155.4806571326307,155.55038263163425,154.75171664741765,1020849
155.4616419667213,155.72786396146017,155.9687356256555,155.2968406381707,1015831
155.72786396146017,155.943385295112,156.10818662366262,155.57574263418485,1583599
155.89267496201785,156.29517553644322,156.5886532471194,154.24842408726388,4204728
156.2476376216697,155.94351103120397,156.35539345249205,154.94187797851885,1398975
155.9940956282061,156.00043079284023,156.18424728730025,154.95455797979415,1124646
155.99434710039006,155.9687356256555,156.14609121938946,155.52503230109073,810890
155.94972045974612,156.36172861712618,156.72899406977737,155.73319323735848,911014
156.34905828785796,157.39264850723433,157.41394626681344,156.17157695803203,1457475
157.37591593499462,158.37742325158774,158.50419424831952,157.24914493826282,2121996
160.0508255556657,160.8558363765235,161.2805245351789,159.02650197438268,3598536
160.87485154243294,161.02063770507414,162.14258085376494,160.73540054442583,1893802
161.02697286970823,160.71004054187523,161.10304320535298,159.80995389147037,1222975
160.6783550466976,161.39461553063538,161.40729553191068,160.50733461759776,1065117
161.36926520009183,161.38207093745913,161.80028852338134,161.1157135346212,974863
161.41997553318598,161.4706858662801,161.54674652991775,160.9635922073459,839660
161.46434102963892,162.0918705206708,162.20596151612727,161.4326458624542,2094275
162.14258085376494,162.85251584507566,163.67043879537857,161.06501287353413,2511710
162.85251584507566,164.3801126424983,164.9696214737184,162.7257351763368,2436166
164.36782919351305,163.75234135128952,164.9442614711678,163.46102049819106,2623413
163.7462479868323,163.23281916326394,164.2470064811324,162.96660684053217,1035691
163.22014883399572,161.98411468984844,163.85401348966172,161.9270691921202,1830968
161.95241952266372,161.87635885902606,162.32005251158378,161.54674652991775,1116221
161.8752175621912,162.05384018885198,162.48486351214146,161.7749381928378,1699612
162.90321650616272,162.16793118430846,163.57511149364754,161.14740870180592,2866648
162.20596151612727,161.70711807922802,162.26935185049672,160.58326954514345,1706227
161.68619752792483,160.60862954769405,161.7495781902872,160.4945288802305,1195883
160.59594954641875,159.5627470626409,160.73540054442583,159.48035123436912,1244653
159.59444222982563,158.60561491450778,159.7212132265574,158.4661639165007,1416163
158.58025491195718,159.37347555619058,159.60712223110093,158.28868258667478,1115553
159.3789305681809,158.88451691052197,159.3789305681809,158.5992797498737,1431567
161.16008870308121,165.24509957922805,166.09789978704333,160.54523921332463,6810163
165.29287929417845,164.7414201387913,165.73024745410913,163.7906231552923,2331405
164.75410981207366,163.61314182546639,164.81748080242895,163.48638050074166,1383340
163.61314182546639,163.44833082490868,165.38797446773967,163.42299016637224,1546778
163.41043590118892,163.9299580892145,163.9300741532994,163.2074785047275,1033296
163.92372931665818,164.55759397232418,164.6273291433348,163.8159831578429,1157750
164.5639388089654,163.5244108325605,164.57662848224777,163.2074785047275,1645848
158.06049092375474,161.64816719610602,162.00312985575783,156.2856679534885,5404486
161.67351752664953,162.47219318287324,163.30889917091577,161.66083752537423,2489725
162.49120834878266,162.49753384140968,162.8905461768945,161.0016225391647,1585387
162.48486351214146,162.7067200104274,162.7510951788874,161.86367885775076,917443
162.71306484706858,161.49603619682364,162.92857650871332,161.4722043713909,1073982
161.50237136145773,161.07768320280238,161.70901379261474,161.02697286970823,1453320
161.05233287225883,161.6101368642872,161.9143891908449,160.9762722086212,1748656
161.83832852720724,161.17910386899064,162.0918705206708,160.24098688676693,2774734
161.19178387026594,160.93823220479527,161.4225095990396,160.31704755040457,1369263
160.9762722086212,160.2219717208575,161.1169902395551,160.2092917195822,848148
160.22830688549163,160.77444643698755,160.9762722086212,159.98743522129627,658910
160.71219739945295,158.81479141151843,160.77343087624467,158.7704162430584,968133
158.83380657742782,159.96842005538687,159.96842005538687,158.80844657487722,888876
159.94940488947745,160.11421589003513,160.1775965523975,159.26482990071733,1604131
167.04869677054234,164.3357568180524,167.2767626973704,162.4088028485038,7017969
164.36109747658887,164.09488515385706,164.6146588140666,161.5847768617366,2266017
164.1075554831253,163.1312824329908,164.39912780840768,162.82081100588388,1544785
163.09336816525686,161.36926520009183,163.09336816525686,160.60862954769405,1833914
161.34390519754123,158.9542424095255,161.4580058650048,158.60561491450778,1896780
158.89718723979018,158.66900524887723,159.30286990454323,158.03514059321122,1759821
158.69435557942074,160.07617588620923,160.22830688549163,158.69435557942074,1396911
162.04116018757668,163.22014883399572,163.4990508300099,160.4945288802305,3376487
163.27084949508279,164.03783965612882,164.33068868634513,162.57309156067944,1935748
164.12010974830864,165.0646973032655,165.31189446008787,163.8413431603935,1598780
165.1009479857825,164.5639388089654,165.1009479857825,163.82865348711113,988137
164.54492364305597,164.2850368129512,164.9315911418996,164.21532098595475,968523
164.28428239639936,163.46736533483227,164.29772648623359,163.14408817035806,919688
163.4736908274593,164.18361614676294,164.19630582004532,163.3849598345534,1389703
167.08672710236118,165.4006447970079,168.9883210693592,163.87937349221232,4242701
165.32458413337025,167.17545809526706,167.6146059044995,165.00765180553725,1889884
167.16278776599881,167.17534203118214,167.69523175547658,166.70640444015874,1161596
167.16685000897033,167.80932275093306,168.2086605790449,167.11208710491178,1135595
167.83468275348366,166.74443477197758,168.25303574750492,166.60498377397047,1191867
166.70640444015874,167.31490909327414,167.50508009638244,165.60031371106382,1316586
167.34026909582474,168.17697508386726,168.35445641369319,167.17545809526706,1670800
164.89356081008077,167.37829942764358,168.7347790758956,164.67802980442187,3173370
167.4670497645636,167.54311042820126,168.0501944151284,166.95994643362232,1134491
167.53042075491888,167.7079020847448,167.97399834339168,167.28956843473767,879218
167.7079020847448,167.53080763520188,168.20231574240373,167.18814776854944,739973
167.51775042565066,167.58114076002008,168.03752408586018,167.03600709725995,809844
167.54311042820126,167.79030758502364,168.0501944151284,167.16278776599881,751024
167.78384668429754,166.79515477707878,167.847237018667,166.59231344470226,1297994
165.0329924640737,164.3357568180524,166.92191610180348,163.7018921623864,2809147
164.25969615441477,162.3579667793177,164.39912780840768,161.34390519754123,2031276
162.30738218231554,163.19478883144512,163.37227016127105,162.01580985703316,906420
163.16944817290866,163.08069783598864,163.53708116182872,162.7003751737862,615060
163.0426675041698,162.3834428459532,163.45467566154989,162.11722085121434,635213
162.37077251668498,161.1410735371718,162.5736138490615,160.8114612080635,1119186
161.1537535384471,160.0749088532824,161.2805245351789,159.35357056563026,2321770
160.10153588875983,155.34374987248435,161.38194520136713,154.89243467835155,4436061
155.3221909687142,155.20809997325773,155.87999496074255,153.40792667244799,3701006
155.13203930962007,154.48549465267877,155.1510544755295,153.88966032883158,1783003
154.5045098185882,154.91651797596825,155.0179386421565,154.18124232612107,1484602
154.95455797979415,154.47281465140347,155.43629163617777,154.2319526592152,1684287
154.47281465140347,155.92804549189108,156.33637828658266,154.42210431830935,2081467
155.90535496329318,158.52955425087012,158.61829491578308,155.84373460621845,2944952
162.37077251668498,160.93253539262813,163.3342398294522,159.82782776054492,4769383
160.9345568421068,160.74808054570113,161.25516453262827,158.64998041096072,2503173
160.76075087496937,159.56909189928209,161.2678445339036,159.36625056690556,1354998
159.58176222855033,160.57059921587523,160.59594954641875,159.15073890526082,1430496
160.59049453442847,160.41846821659283,161.40729553191068,160.1649165511222,1239694
160.380437884774,161.91869323399325,162.00312985575783,160.22830688549163,1365220
161.93593842260796,162.48486351214146,162.5482538465109,161.22981420208475,1660175
161.24249420336005,160.10153588875983,162.0918705206708,158.99860790597845,2902572
160.063505556941,159.41062573536558,160.4945288802305,159.2141195676232,1299190
159.3916105694562,159.91137455765863,160.0508255556657,159.22679956889849,1178129
159.9115002937506,160.063505556941,160.22830688549163,159.30286990454323,996124
160.07617588620923,161.16642386771534,161.25263046677463,159.26482990071733,1298623
161.16642386771534,159.746573229108,161.41997553318598,159.35991540227147,1208627
159.7212132265574,160.5198888827811,160.8368212106141,159.3789305681809,1756022
163.28353916836517,163.69554732574522,164.9189014686172,161.82564852593194,5233258
163.6765321598358,164.53225331378775,165.8063081177468,163.6765321598358,2441390
164.57028364560657,166.37680178305752,166.47822244924578,164.19630582004532,2003526
166.37566048622267,168.0248344125778,168.48121773841788,165.90772878393506,2371053
168.01216408330959,168.6586990682438,169.71091671793107,167.97413375149074,2381533
168.6460287389756,168.72208940261322,169.11508239408388,168.4178467480626,1674656
168.709419073345,169.54612506138753,169.5968257224746,167.99949375404134,2465178
169.68304199354097,164.9189014686172,170.0025083872276,163.8159831578429,4846356
164.86820080753017,165.03312787217274,165.94575911575387,164.38645747913947,2050651
165.0329924640737,164.38645747913947,165.46403513137733,164.09488515385706,1279501
164.39912780840768,164.71606013624069,165.1090724717255,163.76526315274168,1157481
164.70338980697247,164.82382563907015,164.9442614711678,163.77795282602406,1268726
164.81748080242895,165.5147357924644,165.62882678792087,164.75410981207366,1127187
165.4893757899138,164.7921401438925,165.90772878393506,164.63999947260305,1881380
