O,C,H,L,V
367.05852151269244,362.250623600635,367.35669233711496,360.77845136214296,2175886
362.2319985872842,363.85325623798747,364.4682229001834,361.39338958920393,1054054
363.90915971317486,362.3624305510097,364.2539072885419,362.2319985872842,670419
362.3438055376589,361.9748312273683,363.0519541368787,361.69156041362646,622442
361.989731238049,362.9773972132056,363.0703801042853,361.8220208124869,691223
363.01467567504216,362.6046979002449,363.29419305097895,362.14814337450315,795867
362.58607288689404,362.26924861398584,362.84696524948004,361.6543103869248,972418
365.25089998794135,359.3155774127589,366.59264026270785,358.9335513755553,3152185
359.32490413700174,358.9428780997982,361.03934372472895,358.56085206259456,1578207
358.9335513755553,359.60442151293853,359.95829676660424,358.27200796241493,970966
359.6603249881259,359.9677941016564,360.3684735873457,359.1012618011174,725682
359.9398423640627,359.2317221999778,360.3125701121583,358.44904511221984,886683
359.2596739375715,356.90231595005474,359.90259233736106,356.79050899968,1475955
356.90231595005474,356.92094096340554,357.9645104137495,356.5109631886083,1984163
358.3931416370325,358.9149263622045,359.7535069251498,355.7096610874995,1945336
358.87764790036795,359.1199152496031,359.1758187247905,357.6477145759762,823271
359.1199152496031,358.8590228870171,359.6603249881259,358.49562186316433,652282
358.8584541843194,361.39338958920393,361.69156041362646,358.5421986141089,787646
361.39338958920393,361.37476457585313,361.4213697619325,360.40572361404736,576487
361.37476457585313,361.61703192508827,362.6046979002449,361.31886110066574,813994
361.61703192508827,360.77845136214296,361.87792428767426,360.5734624747443,888700
356.7718555511943,357.87132847672564,360.3868995547523,356.71595207600694,1069856
357.87132847672564,362.64197636208144,362.8655902628309,357.7595215263509,838119
362.7174432100709,360.72254788695557,363.1264826254169,360.59208748809516,687465
360.72254788695557,361.2350058878847,362.2649833437528,360.6479909632825,447164
361.207054150291,360.1541579757042,361.22567916364187,359.3808076121891,541811
360.14483125146137,360.8343548373303,360.85278080473694,360.0143992877358,552618
360.8343548373303,361.11947393483985,361.3745939650438,360.5548090262586,792795
360.5548090262586,361.8220208124869,362.3251520891732,358.9894548507427,1031400
361.8406458258377,362.6046979002449,363.21966456244076,360.7597979136572,761318
362.6233229135957,363.7787277494493,363.79735276280013,361.4735482344497,656195
363.83463122463667,363.3128464994647,364.30051247462126,362.84696524948004,610999
363.29419305097895,364.03962011203527,364.09552358722266,362.82831180099436,594953
364.0582451253861,363.83463122463667,364.4682229001834,363.2382895757916,792135
363.83463122463667,363.368749974652,364.2000511430664,362.45561248803364,1562647
362.64197636208144,366.2385659630979,368.9034214992801,361.76611733729953,1509761
366.2571909764488,366.66716875124604,367.3380388886293,365.82858818830067,747884
366.66716875124604,366.27584442493446,367.64553643729465,366.2012875012614,606886
366.2944694382853,365.2136215261048,367.11442498787983,365.0272860871919,696510
365.20432323699686,366.7603506882699,367.03989649934164,365.20432323699686,746413
366.7417256749191,366.8908110871304,367.095799974529,365.82858818830067,726065
366.87215763864464,367.2355586624974,367.74801666342654,366.3690263619584,1247955
365.97767360051193,367.43122082565316,368.49344372448286,365.45588887533995,1383205
367.41259581230236,366.77900413675565,367.7107666367249,365.6235993009021,746980
366.834907611943,367.095799974529,367.90642879988064,366.4808333123331,659842
367.17032846306716,368.7915861137705,368.7915861137705,366.85353262529384,717765
368.7915861137705,371.1209923636936,371.24212603831114,368.77296110041965,950967
371.1582708255301,369.7420020622254,371.6800555507021,369.3693027492647,1090154
369.7513003513334,370.17060485037354,370.7855715125694,369.22021733705344,1020212
366.574015249357,365.64225274938775,367.43122082565316,362.1574416636111,5929535
365.6515510384957,363.368749974652,365.6839955274015,362.8655902628309,1932123
363.368749974652,363.74144928761274,364.2632340127847,361.93382776286165,1277324
363.74144928761274,365.5490708123639,365.7540596997625,363.4317337984262,775884
365.53041736387814,365.80996317494987,366.2199409497471,364.88565068032096,606413
365.77268471311334,365.1390930375666,365.9403951386754,364.95292820946304,817858
365.1577180509174,366.08948055088666,367.05852151269244,365.0272860871919,1598653
368.6238756882084,369.95628923873204,370.5805826251708,367.30078886192763,1829428
369.92833750113834,369.6860985870381,371.0278388618046,369.3133708389425,1471409
369.7420020622254,369.8539796234095,370.3196902625848,368.81953785136415,768077
369.85380901260015,369.85380901260015,370.17060485037354,369.08975693819303,682037
369.85380901260015,369.5183597263411,369.90971248778754,368.9965750011691,636187
369.5183597263411,370.22650832556087,370.8787534495933,369.5183597263411,1154617
370.22650832556087,370.5992076385216,371.27007777590484,369.8165305507636,1184975
369.14566041338037,371.45644164995264,372.83546038655567,368.6611541500449,1315290
371.4750666633035,370.2637867873974,372.07140831214855,370.133326388537,791071
370.2637867873974,369.08975693819303,370.5246791499834,369.0711319248422,597056
369.0711319248422,370.72034131313916,370.99056039996805,368.51206873783366,587532
370.72966803738205,370.28241180074826,371.0930406260999,369.66744513855235,482808
370.2637867873974,369.57429163666336,370.6830628513026,369.2574673637551,652912
369.5370131748268,369.14566041338037,369.5718462150631,368.49344372448286,732568
367.95300555082514,366.59264026270785,368.8661430374436,365.76335798887044,1602592
366.53673678752045,366.77900413675565,367.30078886192763,365.9217701253246,733887
366.79762915010645,367.5430277760279,367.5430277760279,366.16403747455973,530601
367.5430277760279,367.15170344971636,367.67348817488835,366.9094361004812,456503
367.15170344971636,366.92806111383203,367.24488538674024,366.4435548504966,542281
366.92806111383203,368.21389791341113,368.3629833256224,366.9094361004812,629412
368.21389791341113,367.8971020756378,368.6611541500449,367.2821354134419,928585
367.93438053747434,371.2141743007175,371.45644164995264,366.92806111383203,1516553
371.2328277492032,371.62415207551476,372.09003332549935,370.41287219960867,956541
371.62415207551476,371.2887312243906,372.44410762510927,370.8601000011076,626932
371.29802951349853,371.6055270621639,371.69870899918783,370.6364861003581,638416
371.62415207551476,369.27612081224083,371.69870899918783,369.22021733705344,462267
369.29474582559163,370.5992076385216,370.6178610870073,369.01522844965484,606092
370.5992076385216,371.2141743007175,371.5868736136782,370.35696872442134,962720
372.72362500104606,375.11826145039936,375.92889027575103,371.40389352068195,1798115
375.1089347261565,375.8916402490494,377.00973818793153,375.0903097128057,1215911
375.83570833872716,375.85436178721284,376.972459726095,374.5498999742829,865203
375.83570833872716,375.5189125009538,376.5625103864326,375.0903097128057,608125
375.5189125009538,376.20843608682276,376.5252319245961,375.4257589990648,769361
376.189782638337,376.6929423501582,376.6929423501582,375.7425548368381,875860
376.711567363509,377.0656416631189,377.55017636158925,375.93821699999387,1697944
377.99740416308816,383.10347289956815,385.91738541282666,377.661983311964,2512070
383.1407513614047,383.2339048632937,383.3457402488033,380.9790555370437,952008
383.2525583117794,384.8766026057016,384.91109442431923,383.0661944377316,818911
384.8738159624827,384.4079347124981,385.0601798365305,383.4016437239907,650295
384.38911065320303,384.5383951113585,385.28379373727995,384.3520312373107,745925
384.51974166287283,383.6066326113893,385.1347083250687,383.28980833848107,708604
383.6066326113893,382.86120555033295,384.29166344594614,382.78667706179476,1314278
382.5630347259104,384.74338399875717,385.2465152754434,381.59402219923953,1412627
384.70610553692063,383.9606784758643,384.72473055027143,382.91710902552035,851741
383.9606784758643,385.1347083250687,385.35832222581814,383.8488715254896,725807
385.1349073710129,385.5819645617025,386.0291923632014,384.70610553692063,614147
385.61753691544584,386.36464164946045,386.662812473883,385.61753691544584,585203
386.3832666628113,388.20954163604813,388.2840701245863,386.33668991186676,894286
388.1908881875624,389.21583262455556,389.21583262455556,388.1163596990242,1032820
390.50166942413466,389.10402567418083,392.0483985862998,387.8936557225911,1310649
389.02946875050776,387.50139303682835,389.15992914936817,386.9609548631706,1116008
387.50119399088413,388.04180277535113,388.4331555367976,387.24050067424236,1091828
385.73104997391374,382.8039940589408,386.43917013799864,382.1158069244115,1483051
382.7311432433609,381.7431076114508,383.83024651213873,381.6126472125904,962354
381.7431076114508,381.44493678702827,382.3580458385118,381.31447638816786,803933
381.4262833385426,381.36853157958757,381.78035763815245,381.12814094925494,544362
381.33312983665354,382.1717103995989,383.12209791291895,381.25857291298047,612691
382.1717103995989,381.96672151220025,382.64691837382634,381.8921645885272,557954
381.9294430503637,381.68720413626346,382.20898886143544,381.3703798633552,1031360
383.75568958846566,383.4202687373415,385.5633111132168,381.57536875075385,1692270
383.43889375069233,382.56323377185464,383.6997861132783,382.41397774883404,788573
382.5630347259104,382.162383675356,382.6189666362327,381.7990110866382,772986
382.15308538624805,380.168426711692,382.6375916495835,380.1031965122618,769493
380.168426711692,381.556743737403,381.7990110866382,380.12182152561263,585115
381.59402219923953,381.11881422501204,381.6987488010275,380.88587360001975,773917
381.1094875007692,382.1903354129497,382.33942082516097,381.05358402558187,1424780
383.196654836592,383.38299027550494,384.94837288615577,382.86120555033295,1035505
383.36436526215414,386.2528346990857,386.90226474476435,383.196654836592,936515
386.2528346990857,390.1196433869311,390.21373524827135,386.10374928687446,1034600
390.11031666268826,389.7189923363767,390.8929937504462,389.47672498714155,1123585
389.68973258257824,388.8990367867822,389.9798846989627,388.0977062505385,754285
388.9363152486187,388.7499513745709,389.178554162719,386.60690899869564,897757
388.7499513745709,386.9423298498198,388.86175832494564,386.7373409624212,970665
384.1470423499121,385.65649305024067,386.401920111297,383.10347289956815,1604500
385.7403482630217,386.88642637463244,387.5572965120157,384.44521317433464,1028991
386.9050513879833,386.4578235864844,387.1473187372184,385.84285692428847,685754
386.43917013799864,386.42054512464784,386.8491479127959,385.63786803688987,535028
386.43917013799864,386.81189788609424,386.93300312557693,386.2528346990857,553926
386.79324443760856,386.62553401204644,386.81189788609424,386.2714597124366,653755
386.6441590253973,387.0355117868437,387.3336826112662,386.20699726164827,1125466
384.2775027487725,385.3956006876547,386.401920111297,382.7307735866074,1959944
385.33969721246734,387.1659437505693,387.3243558870234,385.33969721246734,1023441
387.1379920129756,386.17827777541265,387.3523076246171,385.78695344910113,870777
386.15965276206185,386.401920111297,386.4764485998352,384.7806340254588,957777
386.3832666628113,386.86780136128164,387.5945749738522,385.97328888801405,801767
386.8491479127959,386.99823332500716,387.7995638612509,386.401920111297,913129
387.016858338358,386.42054512464784,387.1286937238676,386.0850958383888,1696779
380.15909998744917,377.401090949378,383.1219273021096,376.879306224206,4594439
377.401090949378,383.9327267382706,384.7526822878651,376.61841386162,2208446
383.9606784758643,384.83653750064616,386.5882555502099,383.68116109992746,1464836
384.74338399875717,384.2215708384503,385.28379373727995,383.62525762474013,873772
384.2215708384503,382.91710902552035,384.2961277621234,382.7868476726041,938124
382.8798589988187,382.078528462575,382.9543874873569,381.1840444244423,1691308
382.09715347592584,382.15308538624805,382.15308538624805,380.4013673366843,1699185
386.10374928687446,387.15309106960046,392.43972291261133,385.2278902620926,2543701
387.14862675342323,390.8557437237446,391.3868267380245,386.88642637463244,1641420
390.8464169995017,393.84669338680806,394.34052637438634,390.7252833248841,1238347
393.83736666256516,391.07003090025114,393.89327013775255,390.7439083382349,893963
391.02345414930664,391.7688527752281,391.79123122638396,390.31530555008686,620773
391.7688527752281,391.3216249737292,392.29063750040007,391.28434651189264,595167
391.3029715252435,391.58251733631516,392.07635032389345,390.7811868000715,1134337
391.34024998708,391.9552166492759,392.3092909488858,387.76228539941434,2039716
391.9924951111124,393.5017467654968,395.16048192398085,391.6013413956102,1653561
393.4832923629553,395.60770972547976,397.3408027616927,392.2999642246429,1456897
395.6170364497226,395.3468173628938,396.76311456133334,394.8438566970168,1703646
395.328192349543,395.6449881873163,396.44631872356,395.1418284754951,819479
395.6449881873163,396.93082498689546,397.1917173494814,395.49590277510504,922357
396.93082498689546,398.0862013876141,398.3098437234985,396.3904152483726,1188529
398.4216506738732,402.1487006737501,402.2791326374757,397.4339846987166,2443498
402.13004722526443,402.45227417380113,402.9453394127375,399.35341317384245,1682149
402.4841215248743,404.4874052127812,405.11169859921995,402.35368956114877,1423524
404.5153853855098,403.285452061118,405.4284944369933,402.31641109931223,1186200
403.2667986126323,403.6208729122422,404.29174304962544,402.7263888741095,1546873
403.6488246498359,403.39725901149274,403.9469954742584,402.7450138874603,868075
403.43453747332927,404.1426576374142,404.3476465248128,402.81957081113336,1054002
402.856820837835,401.08647777492047,403.7047281250232,398.6266395612718,2086172
401.1051312234062,395.2257121234111,401.4498787987732,394.97411804993305,1607602
395.23501041251905,391.12593437543853,395.58908471212897,390.76256178672065,2538806
391.1352610996814,393.47399407384734,394.023730536613,391.02345414930664,770604
393.44604233625364,390.83709027525884,393.77176680638144,390.6880048630476,803253
390.7439083382349,390.23145033730583,391.95501760333167,389.91465449953245,1048327
390.20349859971213,391.28434651189264,392.3465409755874,390.11031666268826,1676098
393.57647429997917,393.4087638744171,395.7195451109894,389.3276395749303,2068127
393.37148541258057,392.0017934002204,394.12621076274485,391.91793818743935,1011036
392.0111201244633,392.64471180001,394.1728159488243,391.47071038594044,689506
392.64471180001,391.5266138611278,392.79379721222125,390.9488972256336,438368
391.5079604126421,391.1352610996814,392.0670235996506,391.07935762449404,443807
391.1725395615179,391.62909408725966,392.15087881243164,390.5389478859712,872406
391.63842081150256,391.07935762449404,391.6695288490686,390.01713472566433,1090926
392.1974839985111,393.2224000003693,395.3840958247303,391.4893353992913,1611422
393.2037749870185,392.8683541358943,394.89958956139486,392.10430206148715,719853
392.8497006874086,392.6959519130759,393.50194581144103,392.0111201244633,428492
392.66336524849567,392.7006152751973,393.7449524741832,392.17883055002534,342128
392.7751721988704,391.37752844891656,393.1292464984803,390.7998402485572,489247
391.3868267380245,391.9365916359251,392.40227383996546,391.09798263784484,541217
391.94588992503304,391.862034712252,392.73789373703386,391.5079604126421,1130407
393.24105344885504,392.0297451378141,393.6696562370031,390.1340031300489,894020
392.0483985862998,392.3092909488858,393.4832923629553,391.6477191006105,617820
392.29063750040007,393.0304628398837,394.0889607360432,392.2375491035665,687491
392.98016108626905,392.0297451378141,393.01741111297065,391.862034712252,281639
391.9924951111124,392.75651875038466,393.1105930499946,391.3868267380245,432887
392.8310756740578,392.49562638779867,393.30645425909455,392.15087881243164,451762
392.53290484963526,391.97384166262674,392.81242222557205,391.3216249737292,716666
390.50166942413466,391.5266138611278,395.1232034621443,390.50166942413466,1367148
391.5266138611278,391.7409010376344,392.9428826244325,390.8743687370954,588519
391.7781794994709,393.60442603757286,394.02316183391525,391.65704582485336,501238
393.60442603757286,391.68499756244705,393.6502634750103,391.65724487079757,452502
391.67567083820416,391.36820172467367,392.43972291261133,390.81846526190805,498471
391.41477847561816,389.3462645882811,391.7409010376344,389.26240937550006,674047
